task_id,agent,config_label,passed,failed,errors,total,functional_correctness,line_coverage,branch_coverage,mutation_score,complexity_cc,maintainability_mi,bloat_ratio,similarity_score,prompt_tokens,completion_tokens,total_tokens,unique_inputs_count,edge_case_count,test_type_count,duplication_ratio,diversity_score
HumanEval/154,coa,gemma-27b:zero_shot,9,0,0,9,1.0,53.85,27.27,0.0,2.31,71.43,4.76,0.281,10,1,3,10,1,3,0.222,0.636
HumanEval/154,swarm,gemma-27b:zero_shot,0,2,0,2,0.0,33.33,0.0,1.0,1.67,93.06,0.82,0.766,2,1,3,2,1,3,0.5,0.367
HumanEval/154,self_healing,gemma-27b:zero_shot,0,0,0,0,0,10.53,0.0,1.0,3.5,81.44,1.65,0.658,0,0,0,0,0,0,1.0,0.0
HumanEval/154,baseline,gemma-27b:cot,0,1,0,1,0.0,53.33,33.33,1.0,11.0,70.44,3.18,0.337,34,1,3,34,1,3,0.0,0.692
HumanEval/154,consensus,gemma-27b:zero_shot,24,2,0,26,0.923,80.72,33.33,1.0,2.0,63.36,4.53,0.278,29,1,3,29,1,3,0.0,0.692
HumanEval/154,atomic_swarm,gemma-27b:zero_shot,0,3,0,3,0.0,40.74,0.0,1.0,1.75,94.95,1.0,0.741,3,1,3,3,1,3,0.333,0.433
HumanEval/154,competitive,gemma-27b:cot,0,16,0,16,0.0,69.23,0.0,1.0,1.94,72.02,2.47,0.377,23,1,3,23,1,3,0.0,0.692
HumanEval/154,adversarial,gemma-27b:cot,0,20,0,20,0.0,73.33,0.0,1.0,1.95,66.97,2.94,0.328,26,1,3,26,1,3,0.05,0.679
HumanEval/154,soa,gemma-27b:cot,15,2,0,17,0.882,75.76,33.33,1.0,2.05,68.89,3.53,0.323,0,0,0,0,0,0,1.0,0.0
HumanEval/154,hybrid,gemma-27b:cot,31,4,0,35,0.886,86.07,33.33,1.0,2.53,43.73,6.82,0.165,0,0,0,0,0,0,1.0,0.0
HumanEval/154,actor_critic,gemma-27b:cot,5,2,0,7,0.714,76.92,33.33,1.0,4.8,62.81,4.24,0.263,0,0,0,0,0,0,1.0,0.0
HumanEval/154,coa,gemma-27b:cot,9,0,0,9,1.0,53.85,27.27,0.0,2.23,71.95,4.76,0.281,8,1,3,8,1,3,0.333,0.558
HumanEval/154,self_healing,gemma-27b:cot,0,0,0,0,0,10.53,0.0,1.0,3.5,81.44,1.65,0.658,0,0,0,0,0,0,1.0,0.0
HumanEval/154,swarm,gemma-27b:cot,6,1,0,7,0.857,64.44,33.33,1.0,2.0,82.14,2.29,0.466,13,1,3,13,1,3,0.0,0.692
HumanEval/154,baseline,gemma-27b:scot,13,0,0,13,1.0,76.47,50.0,0.0,2.13,72.14,3.41,0.399,17,1,3,17,1,3,0.0,0.692
HumanEval/154,consensus,gemma-27b:cot,18,2,0,20,0.9,77.46,33.33,1.0,2.0,68.6,3.82,0.321,25,1,3,25,1,3,0.0,0.692
HumanEval/154,atomic_swarm,gemma-27b:cot,0,3,0,3,0.0,40.74,0.0,1.0,1.75,94.95,1.0,0.741,3,1,3,3,1,3,0.333,0.433
HumanEval/154,competitive,gemma-27b:scot,0,18,0,18,0.0,71.43,0.0,1.0,1.95,69.38,2.71,0.35,26,1,3,26,1,3,0.0,0.692
HumanEval/154,adversarial,gemma-27b:scot,13,0,0,13,1.0,73.77,42.86,0.0,2.13,74.26,3.12,0.41,21,1,3,21,1,3,0.0,0.692
HumanEval/154,hybrid,gemma-27b:scot,12,1,0,13,0.923,74.19,42.86,1.0,2.07,74.26,3.18,0.389,16,1,3,16,1,3,0.154,0.653
HumanEval/154,soa,gemma-27b:scot,8,1,0,9,0.889,73.44,33.33,1.0,3.36,69.94,3.41,0.316,29,1,3,29,1,3,0.0,0.692
HumanEval/154,actor_critic,gemma-27b:scot,19,1,0,20,0.95,82.02,50.0,1.0,2.41,62.91,4.82,0.272,37,1,3,37,1,3,0.0,0.692
HumanEval/154,coa,gemma-27b:scot,7,2,0,9,0.778,58.73,25.0,1.0,2.08,75.49,3.76,0.333,10,1,3,10,1,3,0.222,0.636
HumanEval/154,self_healing,gemma-27b:scot,0,0,0,0,0,10.53,0.0,1.0,3.5,81.44,1.65,0.658,0,0,0,0,0,0,1.0,0.0
HumanEval/154,swarm,gemma-27b:scot,0,1,0,1,0.0,36.0,0.0,1.0,1.67,57.58,1.65,0.488,3,1,3,3,1,3,0.0,0.517
HumanEval/154,baseline,gemma-27b:few_shot,0,12,0,12,0.0,62.79,0.0,1.0,1.92,78.77,1.94,0.44,16,1,3,16,1,3,0.0,0.692
HumanEval/154,atomic_swarm,gemma-27b:scot,0,3,0,3,0.0,40.74,0.0,1.0,1.75,94.95,1.0,0.741,3,1,3,3,1,3,0.333,0.433
HumanEval/154,competitive,gemma-27b:few_shot,0,19,0,19,0.0,72.41,0.0,1.0,1.95,68.15,2.82,0.337,25,1,3,25,1,3,0.0,0.692
HumanEval/154,adversarial,gemma-27b:few_shot,15,1,0,16,0.938,75.76,42.86,1.0,2.11,71.45,3.41,0.354,23,1,3,23,1,3,0.0,0.692
HumanEval/154,consensus,gemma-27b:scot,18,2,0,20,0.9,77.46,33.33,1.0,2.0,68.6,3.82,0.319,25,1,3,25,1,3,0.0,0.692
HumanEval/154,hybrid,gemma-27b:few_shot,24,4,0,28,0.857,77.24,50.0,1.0,2.02,51.78,6.76,0.202,30,2,3,30,2,3,0.194,0.685
HumanEval/154,actor_critic,gemma-27b:few_shot,11,0,0,11,1.0,59.09,43.75,0.0,2.25,87.22,2.76,0.366,4,1,5,4,1,5,0.0,0.642
HumanEval/154,soa,gemma-27b:few_shot,9,1,0,10,0.9,76.12,33.33,1.0,3.33,68.37,3.59,0.304,32,1,3,32,1,3,0.0,0.692
HumanEval/154,coa,gemma-27b:few_shot,9,0,0,9,1.0,53.85,27.27,0.0,2.31,71.43,4.76,0.279,10,1,3,10,1,3,0.222,0.636
HumanEval/154,self_healing,gemma-27b:few_shot,0,0,0,0,0,10.53,0.0,1.0,3.5,81.44,1.65,0.658,0,0,0,0,0,0,1.0,0.0
HumanEval/154,swarm,gemma-27b:few_shot,0,2,0,2,0.0,33.33,0.0,1.0,1.67,93.06,0.82,0.708,4,0,3,4,0,3,0.0,0.5
HumanEval/154,consensus,gemma-27b:few_shot,18,2,0,20,0.9,77.46,33.33,1.0,2.0,68.6,3.82,0.32,25,1,3,25,1,3,0.0,0.692
HumanEval/154,atomic_swarm,gemma-27b:few_shot,0,3,0,3,0.0,40.74,0.0,1.0,1.75,94.95,1.0,0.741,3,1,3,3,1,3,0.333,0.433
HumanEval/155,baseline,gemma-27b:zero_shot,13,0,0,13,1.0,86.0,66.67,0.0,2.0,71.07,4.36,0.259,13,1,3,13,1,3,0.0,0.692
HumanEval/155,competitive,gemma-27b:zero_shot,0,13,0,13,0.0,81.08,0.0,1.0,1.93,72.07,3.0,0.274,13,1,3,13,1,3,0.0,0.692
HumanEval/155,adversarial,gemma-27b:zero_shot,12,3,0,15,0.8,87.27,66.67,1.0,2.0,68.23,4.82,0.236,15,1,3,15,1,3,0.0,0.692
HumanEval/155,hybrid,gemma-27b:zero_shot,18,3,0,21,0.857,90.54,66.67,1.0,2.29,55.63,6.55,0.157,0,0,0,0,0,0,1.0,0.0
HumanEval/155,soa,gemma-27b:zero_shot,0,14,0,14,0.0,82.05,0.0,1.0,1.93,70.35,3.18,0.263,13,1,3,13,1,3,0.0,0.692
HumanEval/155,coa,gemma-27b:zero_shot,0,9,0,9,0.0,78.79,0.0,1.0,1.9,79.72,2.91,0.332,8,1,3,8,1,3,0.111,0.614
HumanEval/155,actor_critic,gemma-27b:zero_shot,12,1,0,13,0.923,85.0,75.0,1.0,2.07,69.33,5.18,0.207,13,1,4,13,1,4,0.0,0.742
HumanEval/155,self_healing,gemma-27b:zero_shot,0,0,0,0,0,13.79,0.0,1.0,2.5,87.92,2.27,0.457,0,0,0,0,0,0,1.0,0.0
HumanEval/155,swarm,gemma-27b:zero_shot,0,1,0,1,0.0,46.15,0.0,1.0,1.5,98.5,0.82,0.665,1,0,3,1,0,3,0.0,0.425
HumanEval/155,baseline,gemma-27b:cot,0,13,0,13,0.0,81.08,0.0,1.0,1.93,72.07,3.0,0.274,13,1,3,13,1,3,0.0,0.692
HumanEval/155,consensus,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.217,0,0,0,0,0,0,1.0,0.0
HumanEval/155,atomic_swarm,gemma-27b:zero_shot,3,0,0,3,1.0,78.12,66.67,0.0,2.0,85.11,2.73,0.389,3,1,3,3,1,3,0.0,0.517
HumanEval/155,competitive,gemma-27b:cot,0,11,0,11,0.0,78.79,0.0,1.0,1.92,75.72,2.64,0.311,11,1,3,11,1,3,0.0,0.692
HumanEval/155,adversarial,gemma-27b:cot,0,0,1,1,0.0,,,1.0,0,0,0,0.266,0,0,0,0,0,0,1.0,0.0
HumanEval/155,hybrid,gemma-27b:cot,0,26,0,26,0.0,88.89,0.0,1.0,1.93,54.12,6.18,0.172,29,3,4,29,3,4,0.0,0.825
HumanEval/155,soa,gemma-27b:cot,0,14,0,14,0.0,82.05,0.0,1.0,1.93,70.35,3.18,0.263,13,1,3,13,1,3,0.0,0.692
HumanEval/155,coa,gemma-27b:cot,0,12,0,12,0.0,80.49,0.0,1.0,1.93,73.25,3.64,0.271,11,1,3,11,1,3,0.154,0.653
HumanEval/155,actor_critic,gemma-27b:cot,0,7,0,7,0.0,54.76,0.0,1.0,3.0,70.51,3.45,0.259,19,2,4,19,2,4,0.0,0.783
HumanEval/155,self_healing,gemma-27b:cot,0,0,0,0,0,13.79,0.0,1.0,2.5,87.92,2.27,0.457,0,0,0,0,0,0,1.0,0.0
HumanEval/155,swarm,gemma-27b:cot,0,2,0,2,0.0,53.33,0.0,1.0,1.67,97.3,1.09,0.548,2,0,3,2,0,3,0.0,0.45
HumanEval/155,baseline,gemma-27b:scot,8,1,0,9,0.889,83.72,66.67,1.0,2.0,76.13,3.73,0.29,9,1,3,9,1,3,0.0,0.667
HumanEval/155,consensus,gemma-27b:cot,0,0,1,1,0.0,,,1.0,0,0,0,0.217,0,0,0,0,0,0,1.0,0.0
HumanEval/155,atomic_swarm,gemma-27b:cot,3,0,0,3,1.0,78.12,66.67,0.0,2.0,85.11,2.73,0.389,3,1,3,3,1,3,0.0,0.517
HumanEval/155,competitive,gemma-27b:scot,0,13,0,13,0.0,81.08,0.0,1.0,1.93,72.07,3.0,0.274,13,1,3,13,1,3,0.0,0.692
HumanEval/155,adversarial,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.283,0,0,0,0,0,0,1.0,0.0
HumanEval/155,hybrid,gemma-27b:scot,11,0,0,11,1.0,84.78,66.67,0.0,2.0,73.44,4.0,0.26,11,1,3,11,1,3,0.0,0.692
HumanEval/155,soa,gemma-27b:scot,0,16,0,16,0.0,83.72,0.0,1.0,1.94,67.36,3.55,0.242,15,1,3,15,1,3,0.0,0.692
HumanEval/155,coa,gemma-27b:scot,0,12,0,12,0.0,80.49,0.0,1.0,1.93,73.25,3.64,0.271,11,1,3,11,1,3,0.154,0.653
HumanEval/155,actor_critic,gemma-27b:scot,9,0,0,9,1.0,77.42,66.67,0.0,1.75,87.01,4.45,0.227,3,0,5,3,0,5,0.0,0.575
HumanEval/155,self_healing,gemma-27b:scot,0,0,0,0,0,16.67,0.0,1.0,2.0,91.14,2.0,0.439,0,0,0,0,0,0,1.0,0.0
HumanEval/155,swarm,gemma-27b:scot,0,1,0,1,0.0,46.15,0.0,1.0,1.5,96.78,0.91,0.611,1,0,3,1,0,3,0.0,0.425
HumanEval/155,baseline,gemma-27b:few_shot,0,7,0,7,0.0,70.83,0.0,1.0,1.88,85.74,1.82,0.404,7,1,3,7,1,3,0.0,0.617
HumanEval/155,consensus,gemma-27b:scot,0,20,0,20,0.0,86.27,0.0,1.0,1.95,62.48,4.27,0.217,20,1,3,20,1,3,0.0,0.692
HumanEval/155,atomic_swarm,gemma-27b:scot,0,3,0,3,0.0,61.11,0.0,1.0,1.75,96.08,1.27,0.601,3,1,3,3,1,3,0.0,0.517
HumanEval/155,competitive,gemma-27b:few_shot,0,13,0,13,0.0,81.08,0.0,1.0,1.93,72.07,3.0,0.274,13,1,3,13,1,3,0.0,0.692
HumanEval/155,adversarial,gemma-27b:few_shot,10,0,0,10,1.0,84.09,66.67,0.0,2.0,76.2,3.91,0.257,10,1,3,10,1,3,0.0,0.692
HumanEval/155,hybrid,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.164,0,0,0,0,0,0,1.0,0.0
HumanEval/155,soa,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.252,0,0,0,0,0,0,1.0,0.0
HumanEval/155,coa,gemma-27b:few_shot,0,12,0,12,0.0,80.49,0.0,1.0,1.93,73.25,3.64,0.271,11,1,3,11,1,3,0.154,0.653
HumanEval/155,actor_critic,gemma-27b:few_shot,11,0,0,11,1.0,85.11,66.67,0.0,2.0,74.08,4.09,0.244,11,1,3,11,1,3,0.0,0.692
HumanEval/155,self_healing,gemma-27b:few_shot,0,0,0,0,0,16.67,0.0,1.0,2.0,91.14,2.0,0.439,0,0,0,0,0,0,1.0,0.0
HumanEval/155,swarm,gemma-27b:few_shot,0,1,0,1,0.0,50.0,0.0,1.0,2.0,97.92,0.91,0.627,2,0,3,2,0,3,0.0,0.45
HumanEval/155,consensus,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.207,0,0,0,0,0,0,1.0,0.0
HumanEval/155,atomic_swarm,gemma-27b:few_shot,3,0,0,3,1.0,78.12,66.67,0.0,2.0,85.11,2.73,0.389,3,1,3,3,1,3,0.0,0.517
HumanEval/156,baseline,gemma-27b:zero_shot,21,1,0,22,0.955,87.67,100.0,1.0,2.0,65.44,4.05,0.199,22,0,3,22,0,3,0.0,0.65
HumanEval/156,competitive,gemma-27b:zero_shot,0,33,0,33,0.0,88.61,89.0,1.0,1.97,55.87,4.05,0.188,33,0,3,33,0,3,0.0,0.65
HumanEval/156,adversarial,gemma-27b:zero_shot,69,8,0,77,0.896,79.07,100.0,1.0,1.5,75.66,6.58,0.178,6,1,5,6,1,5,0.0,0.692
HumanEval/156,hybrid,gemma-27b:zero_shot,78,2,0,80,0.975,70.73,100.0,1.0,1.75,76.04,6.74,0.176,6,1,5,6,1,5,0.0,0.692
HumanEval/156,actor_critic,gemma-27b:zero_shot,5,1,0,6,0.833,75.41,100.0,1.0,4.5,67.72,3.42,0.244,22,0,3,22,0,3,0.0,0.65
HumanEval/156,soa,gemma-27b:zero_shot,0,30,0,30,0.0,87.67,88.0,1.0,1.97,58.24,3.74,0.206,30,0,3,30,0,3,0.0,0.65
HumanEval/156,coa,gemma-27b:zero_shot,65,0,0,65,1.0,71.43,50.0,0.0,2.5,62.05,8.05,0.152,18,0,4,18,0,4,0.077,0.681
HumanEval/156,self_healing,gemma-27b:zero_shot,0,0,0,0,0,15.38,0.0,1.0,2.0,78.43,1.58,0.386,0,0,0,0,0,0,1.0,0.0
HumanEval/156,swarm,gemma-27b:zero_shot,0,1,0,1,0.0,40.0,40.0,1.0,1.5,80.72,0.68,0.567,1,0,3,1,0,3,0.0,0.425
HumanEval/156,baseline,gemma-27b:cot,5,1,0,6,0.833,82.5,100.0,1.0,5.88,59.95,4.42,0.188,39,1,4,39,1,4,0.0,0.742
HumanEval/156,consensus,gemma-27b:zero_shot,0,34,0,34,0.0,88.89,89.0,1.0,1.97,55.12,4.16,0.193,34,0,3,34,0,3,0.0,0.65
HumanEval/156,atomic_swarm,gemma-27b:zero_shot,2,1,0,3,0.667,80.0,100.0,1.0,3.2,77.98,2.58,0.306,10,1,4,10,1,4,0.0,0.742
HumanEval/156,competitive,gemma-27b:cot,0,33,0,33,0.0,88.61,89.0,1.0,1.97,55.87,4.05,0.188,33,0,3,33,0,3,0.0,0.65
HumanEval/156,hybrid,gemma-27b:cot,0,8,0,8,0.0,33.73,34.0,1.0,7.0,50.23,4.26,0.178,50,1,4,50,1,4,0.0,0.742
HumanEval/156,coa,gemma-27b:cot,66,0,0,66,1.0,71.08,50.0,0.0,2.44,62.45,8.05,0.152,18,0,4,18,0,4,0.077,0.681
HumanEval/156,actor_critic,gemma-27b:cot,1,16,0,17,0.059,78.05,78.0,1.0,1.33,76.64,3.47,0.232,30,1,5,30,1,5,0.0,0.792
HumanEval/156,soa,gemma-27b:cot,0,30,0,30,0.0,87.67,88.0,1.0,1.97,58.24,3.74,0.206,30,0,3,30,0,3,0.0,0.65
HumanEval/156,self_healing,gemma-27b:cot,0,0,0,0,0,15.38,0.0,1.0,2.0,78.43,1.58,0.386,0,0,0,0,0,0,1.0,0.0
HumanEval/156,swarm,gemma-27b:cot,0,1,0,1,0.0,40.0,40.0,1.0,1.5,80.72,0.68,0.569,1,0,3,1,0,3,0.0,0.425
HumanEval/156,consensus,gemma-27b:cot,0,37,0,37,0.0,89.66,90.0,1.0,1.97,52.98,4.47,0.182,37,0,3,37,0,3,0.0,0.65
HumanEval/156,baseline,gemma-27b:scot,6,2,0,8,0.75,86.15,100.0,1.0,3.8,66.63,3.63,0.222,25,1,4,25,1,4,0.0,0.742
HumanEval/156,atomic_swarm,gemma-27b:cot,2,1,0,3,0.667,80.0,100.0,1.0,3.2,77.98,2.58,0.306,10,1,4,10,1,4,0.0,0.742
HumanEval/156,adversarial,gemma-27b:scot,6,1,0,7,0.857,83.93,100.0,1.0,3.67,70.42,3.16,0.239,21,1,3,21,1,3,0.0,0.692
HumanEval/156,competitive,gemma-27b:scot,0,33,0,33,0.0,88.61,89.0,1.0,1.97,55.87,4.05,0.188,33,0,3,33,0,3,0.0,0.65
HumanEval/156,hybrid,gemma-27b:scot,4,1,0,5,0.8,82.0,100.0,1.0,3.57,74.14,2.84,0.26,16,0,3,16,0,3,0.0,0.65
HumanEval/156,actor_critic,gemma-27b:scot,20,0,0,20,1.0,88.31,100.0,0.0,1.91,67.03,4.0,0.191,20,1,4,20,1,4,0.0,0.742
HumanEval/156,coa,gemma-27b:scot,35,0,0,35,1.0,71.43,50.0,0.0,2.5,64.09,6.47,0.166,18,0,4,18,0,4,0.077,0.681
HumanEval/156,soa,gemma-27b:scot,0,30,0,30,0.0,87.67,88.0,1.0,1.97,58.24,3.74,0.206,30,0,3,30,0,3,0.0,0.65
HumanEval/156,self_healing,gemma-27b:scot,0,0,0,0,0,15.38,0.0,1.0,2.0,78.43,1.58,0.386,0,0,0,0,0,0,1.0,0.0
HumanEval/156,swarm,gemma-27b:scot,4,0,0,4,1.0,75.68,100.0,0.0,2.0,81.91,2.16,0.321,4,0,3,4,0,3,0.0,0.5
HumanEval/156,consensus,gemma-27b:scot,0,31,0,31,0.0,88.0,88.0,1.0,1.97,57.43,3.84,0.205,31,0,3,31,0,3,0.0,0.65
HumanEval/156,baseline,gemma-27b:few_shot,0,4,0,4,0.0,32.61,33.0,1.0,7.0,68.16,2.32,0.281,30,0,3,30,0,3,0.0,0.65
HumanEval/156,atomic_swarm,gemma-27b:scot,2,1,0,3,0.667,80.0,100.0,1.0,3.2,77.98,2.58,0.306,10,1,4,10,1,4,0.0,0.742
HumanEval/156,adversarial,gemma-27b:few_shot,4,2,0,6,0.667,82.61,100.0,1.0,4.75,64.98,3.84,0.204,30,1,4,30,1,4,0.0,0.742
HumanEval/156,competitive,gemma-27b:few_shot,0,33,0,33,0.0,88.61,89.0,1.0,1.97,55.87,4.05,0.188,33,0,3,33,0,3,0.0,0.65
HumanEval/156,hybrid,gemma-27b:few_shot,10,3,0,13,0.769,86.73,100.0,1.0,4.12,52.93,5.37,0.16,42,3,3,42,3,3,0.0,0.775
HumanEval/156,actor_critic,gemma-27b:few_shot,0,0,0,0,0,14.29,0.0,1.0,2.5,46.75,2.42,0.275,0,0,0,0,0,0,1.0,0.0
HumanEval/156,coa,gemma-27b:few_shot,46,0,0,46,1.0,72.73,50.0,0.0,2.75,61.51,7.26,0.154,20,0,4,20,0,4,0.077,0.681
HumanEval/156,soa,gemma-27b:few_shot,0,30,0,30,0.0,87.67,88.0,1.0,1.97,58.24,3.74,0.206,30,0,3,30,0,3,0.0,0.65
HumanEval/156,swarm,gemma-27b:few_shot,0,1,0,1,0.0,40.0,40.0,1.0,1.5,80.72,0.68,0.576,1,0,3,1,0,3,0.0,0.425
HumanEval/156,self_healing,gemma-27b:few_shot,0,0,0,0,0,15.38,0.0,1.0,2.0,78.43,1.58,0.386,0,0,0,0,0,0,1.0,0.0
HumanEval/156,consensus,gemma-27b:few_shot,0,32,0,32,0.0,88.31,88.0,1.0,1.97,56.64,3.95,0.201,32,0,3,32,0,3,0.0,0.65
HumanEval/156,atomic_swarm,gemma-27b:few_shot,2,1,0,3,0.667,80.0,100.0,1.0,3.2,77.98,2.58,0.306,10,1,4,10,1,4,0.0,0.742
HumanEval/157,baseline,gemma-27b:zero_shot,5,1,0,6,0.833,92.31,92.0,1.0,4.12,71.82,4.91,0.284,26,1,3,26,1,3,0.0,0.692
HumanEval/157,competitive,gemma-27b:zero_shot,0,5,0,5,0.0,55.88,56.0,1.0,5.0,71.63,3.64,0.342,30,1,3,30,1,3,0.0,0.692
HumanEval/157,adversarial,gemma-27b:zero_shot,5,2,0,7,0.714,92.31,92.0,1.0,3.67,72.02,4.91,0.292,35,1,3,35,1,3,0.0,0.692
HumanEval/157,hybrid,gemma-27b:zero_shot,7,3,0,10,0.7,94.92,95.0,1.0,4.46,61.92,6.73,0.201,0,0,0,0,0,0,1.0,0.0
HumanEval/157,actor_critic,gemma-27b:zero_shot,12,0,0,12,1.0,98.53,100.0,0.2,2.5,65.02,7.18,0.218,35,1,4,35,1,4,0.0,0.742
HumanEval/157,coa,gemma-27b:zero_shot,6,3,0,9,0.667,89.47,89.0,1.0,3.25,66.95,7.91,0.207,24,1,5,24,1,5,0.0,0.792
HumanEval/157,soa,gemma-27b:zero_shot,5,1,0,6,0.833,92.31,92.0,1.0,4.12,71.82,4.91,0.289,28,1,3,28,1,3,0.0,0.692
HumanEval/157,self_healing,gemma-27b:zero_shot,0,0,0,0,0,36.36,0.0,1.0,2.5,52.53,2.18,0.584,0,0,0,0,0,0,1.0,0.0
HumanEval/157,swarm,gemma-27b:zero_shot,0,1,0,1,0.0,77.78,78.0,1.0,2.5,87.12,1.45,0.69,4,1,3,4,1,3,0.0,0.542
HumanEval/157,consensus,gemma-27b:zero_shot,6,1,0,7,0.857,93.02,93.0,1.0,4.11,69.84,5.27,0.269,31,1,3,31,1,3,0.0,0.692
HumanEval/157,baseline,gemma-27b:cot,4,3,0,7,0.571,92.5,92.0,1.0,3.78,71.03,5.0,0.277,32,1,3,32,1,3,0.0,0.692
HumanEval/157,atomic_swarm,gemma-27b:zero_shot,1,2,0,3,0.333,93.75,94.0,1.0,1.6,78.41,2.82,0.5,5,1,3,5,1,3,0.0,0.567
HumanEval/157,competitive,gemma-27b:cot,0,5,0,5,0.0,59.38,59.0,1.0,4.67,73.26,3.45,0.358,29,1,3,29,1,3,0.0,0.692
HumanEval/157,adversarial,gemma-27b:cot,0,7,0,7,0.0,62.5,62.0,1.0,4.5,69.65,4.18,0.301,35,1,3,35,1,3,0.0,0.692
HumanEval/157,hybrid,gemma-27b:cot,0,13,0,13,0.0,74.14,74.0,1.0,3.86,58.66,5.82,0.227,42,1,3,42,1,3,0.0,0.692
HumanEval/157,actor_critic,gemma-27b:cot,0,10,0,10,0.0,71.43,71.0,1.0,4.0,62.55,5.0,0.247,40,2,4,40,2,4,0.0,0.783
HumanEval/157,coa,gemma-27b:cot,6,3,0,9,0.667,89.47,89.0,1.0,3.25,66.95,7.91,0.207,24,1,5,24,1,5,0.0,0.792
HumanEval/157,soa,gemma-27b:cot,4,2,0,6,0.667,92.31,92.0,1.0,4.12,71.82,4.91,0.284,24,1,3,24,1,3,0.0,0.692
HumanEval/157,self_healing,gemma-27b:cot,0,0,0,0,0,36.36,0.0,1.0,2.5,52.53,2.18,0.584,0,0,0,0,0,0,1.0,0.0
HumanEval/157,swarm,gemma-27b:cot,1,0,0,1,1.0,88.89,89.0,0.2,2.5,88.81,1.45,0.694,4,1,2,4,1,2,0.0,0.492
HumanEval/157,consensus,gemma-27b:cot,6,1,0,7,0.857,93.02,93.0,1.0,4.11,69.84,5.27,0.269,31,1,3,31,1,3,0.0,0.692
HumanEval/157,baseline,gemma-27b:scot,7,1,0,8,0.875,97.92,100.0,1.0,3.7,69.88,5.36,0.284,24,1,3,24,1,3,0.0,0.692
HumanEval/157,atomic_swarm,gemma-27b:cot,1,2,0,3,0.333,93.75,94.0,1.0,1.6,78.41,2.82,0.5,5,1,3,5,1,3,0.0,0.567
HumanEval/157,adversarial,gemma-27b:scot,8,0,0,8,1.0,97.56,100.0,0.2,2.9,74.0,4.73,0.32,15,1,3,15,1,3,0.0,0.692
HumanEval/157,competitive,gemma-27b:scot,0,5,0,5,0.0,55.88,56.0,1.0,5.0,71.63,3.64,0.342,30,1,3,30,1,3,0.0,0.692
HumanEval/157,hybrid,gemma-27b:scot,4,3,0,7,0.571,92.31,92.0,1.0,3.67,72.2,4.91,0.294,33,1,3,33,1,3,0.0,0.692
HumanEval/157,actor_critic,gemma-27b:scot,8,2,0,10,0.8,97.3,100.0,1.0,2.17,76.26,4.36,0.333,16,0,3,16,0,3,0.0,0.65
HumanEval/157,coa,gemma-27b:scot,5,4,0,9,0.556,87.04,87.0,1.0,2.62,67.8,8.18,0.212,20,1,4,20,1,4,0.0,0.742
HumanEval/157,soa,gemma-27b:scot,4,2,0,6,0.667,92.31,92.0,1.0,4.12,71.82,4.91,0.285,24,1,3,24,1,3,0.0,0.692
HumanEval/157,self_healing,gemma-27b:scot,0,0,0,0,0,36.36,0.0,1.0,2.5,52.53,2.18,0.584,0,0,0,0,0,0,1.0,0.0
HumanEval/157,swarm,gemma-27b:scot,3,0,0,3,1.0,95.24,95.0,0.0,3.0,79.54,3.27,0.424,15,1,3,15,1,3,0.0,0.692
HumanEval/157,consensus,gemma-27b:scot,5,2,0,7,0.714,93.02,93.0,1.0,4.11,69.82,5.27,0.269,31,1,3,31,1,3,0.0,0.692
HumanEval/157,baseline,gemma-27b:few_shot,0,5,0,5,0.0,69.23,69.0,1.0,3.83,78.27,2.91,0.409,18,1,3,18,1,3,0.0,0.692
HumanEval/157,atomic_swarm,gemma-27b:scot,1,2,0,3,0.333,93.75,94.0,1.0,1.6,78.41,2.82,0.5,5,1,3,5,1,3,0.0,0.567
HumanEval/157,adversarial,gemma-27b:few_shot,4,1,0,5,0.8,91.18,91.0,1.0,4.0,73.66,4.45,0.302,19,1,3,19,1,3,0.0,0.692
HumanEval/157,competitive,gemma-27b:few_shot,0,5,0,5,0.0,55.88,56.0,1.0,5.0,71.63,3.64,0.342,30,1,3,30,1,3,0.0,0.692
HumanEval/157,hybrid,gemma-27b:few_shot,9,3,0,12,0.75,90.77,100.0,1.0,3.38,62.78,7.27,0.202,38,3,3,38,3,3,0.0,0.775
HumanEval/157,actor_critic,gemma-27b:few_shot,3,3,0,6,0.5,94.59,100.0,1.0,3.75,73.87,4.64,0.315,19,1,3,19,1,3,0.0,0.692
HumanEval/157,coa,gemma-27b:few_shot,5,4,0,9,0.556,87.04,87.0,1.0,2.62,67.8,8.18,0.212,20,1,4,20,1,4,0.0,0.742
HumanEval/157,soa,gemma-27b:few_shot,4,2,0,6,0.667,92.31,92.0,1.0,4.12,71.82,4.91,0.285,24,1,3,24,1,3,0.0,0.692
HumanEval/157,self_healing,gemma-27b:few_shot,0,0,0,0,0,36.36,0.0,1.0,2.5,52.53,2.18,0.584,0,0,0,0,0,0,1.0,0.0
