task_id,agent,config_label,passed,failed,errors,total,functional_correctness,line_coverage,branch_coverage,mutation_score,complexity_cc,maintainability_mi,bloat_ratio,similarity_score,elapsed_s,prompt_tokens,completion_tokens,total_tokens
HumanEval/162,competitive,gemma-4b:cot,0,0,0,0,0,22.0,,1.0,0,100.0,0.09,0.117,,0,0,0
HumanEval/162,competitive,gemma-4b:scot,0,0,0,0,0,22.0,,1.0,0,100.0,0.09,0.117,,0,0,0
HumanEval/162,competitive,gemma-4b:few_shot,0,0,0,0,0,22.0,,1.0,0,100.0,0.09,0.117,,0,0,0
HumanEval/162,competitive,gemma-12b:zero_shot,0,0,0,0,0,22.0,,1.0,0,100.0,0.09,0.117,,0,0,0
HumanEval/162,competitive,gemma-12b:scot,0,0,0,0,0,22.0,,1.0,0,100.0,0.09,0.117,,0,0,0
HumanEval/162,soa,gemma-4b:zero_shot,2,9,0,11,0.182,83.0,,1.0,2.0,72.09,3.18,0.27,,143,0,143
HumanEval/162,soa,gemma-4b:scot,2,6,0,8,0.25,80.0,,1.0,2.0,81.09,4.09,0.244,,220,0,220
HumanEval/162,competitive,gemma-27b:zero_shot,0,0,0,0,0,22.0,,1.0,0,100.0,0.09,0.117,,0,0,0
HumanEval/162,competitive,gemma-27b:scot,0,0,0,0,0,22.0,,1.0,0,100.0,0.09,0.117,,0,0,0
HumanEval/163,competitive,gemma-1b:zero_shot,0,0,0,0,0,50.0,,1.0,0,100.0,0.09,0.112,,0,0,0
HumanEval/162,soa,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.016,,0,0,0
HumanEval/162,soa,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.016,,0,0,0
HumanEval/162,soa,gemma-12b:zero_shot,2,8,0,10,0.2,83.0,,1.0,2.08,71.23,3.18,0.283,,141,0,141
HumanEval/162,soa,gemma-12b:scot,2,7,0,9,0.222,82.0,,1.0,2.09,73.08,3.0,0.311,,359,0,359
HumanEval/163,competitive,gemma-1b:cot,0,0,0,0,0,50.0,,1.0,0,100.0,0.09,0.112,,0,0,0
HumanEval/163,competitive,gemma-1b:scot,0,0,0,0,0,50.0,,1.0,0,100.0,0.09,0.112,,0,0,0
HumanEval/163,soa,gemma-1b:scot,0,0,0,0,0,21.0,,1.0,3.0,96.4,1.73,0.675,,549,908,1457
HumanEval/163,soa,gemma-1b:zero_shot,3,14,0,17,0.176,96.0,,1.0,2.11,65.73,4.82,0.277,,309,723,1032
HumanEval/163,competitive,gemma-1b:few_shot,0,0,0,0,0,50.0,,1.0,0,100.0,0.09,0.112,,0,0,0
HumanEval/163,competitive,gemma-4b:zero_shot,0,0,0,0,0,50.0,,1.0,0,100.0,0.09,0.112,,0,0,0
HumanEval/163,competitive,gemma-4b:scot,0,0,0,0,0,50.0,,1.0,0,100.0,0.09,0.112,,0,0,0
HumanEval/163,competitive,gemma-4b:cot,0,0,0,0,0,50.0,,1.0,0,100.0,0.09,0.112,,0,0,0
HumanEval/163,competitive,gemma-4b:few_shot,0,0,0,0,0,50.0,,1.0,0,100.0,0.09,0.112,,0,0,0
HumanEval/163,competitive,gemma-12b:zero_shot,0,0,0,0,0,50.0,,1.0,0,100.0,0.09,0.112,,0,0,0
HumanEval/163,competitive,gemma-12b:scot,0,0,0,0,0,50.0,,1.0,0,100.0,0.09,0.112,,0,0,0
HumanEval/163,soa,gemma-4b:zero_shot,8,5,0,13,0.615,96.0,,1.0,2.21,70.13,4.09,0.305,,159,0,159
HumanEval/163,competitive,gemma-27b:zero_shot,0,0,0,0,0,50.0,,1.0,0,100.0,0.09,0.112,,0,0,0
HumanEval/163,soa,gemma-4b:scot,6,6,0,12,0.5,96.0,,1.0,2.23,75.08,5.73,0.193,,382,0,382
HumanEval/163,competitive,gemma-27b:scot,0,0,0,0,0,50.0,,1.0,0,100.0,0.09,0.112,,0,0,0
HumanEval/163,soa,gemma-12b:zero_shot,9,2,0,11,0.818,100.0,,1.0,1.73,53.62,2.36,0.188,,159,0,159
HumanEval/163,soa,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.069,,0,0,0
HumanEval/163,soa,gemma-12b:scot,9,1,0,10,0.9,95.0,,1.0,2.25,73.66,3.45,0.367,,236,0,236
HumanEval/163,soa,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.069,,0,0,0
HumanEval/139,actor_critic,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.036,,0,0,0
HumanEval/139,actor_critic,gemma-27b:cot,0,0,1,1,0.0,,,1.0,0,0,0,0.036,,0,0,0
HumanEval/140,actor_critic,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.012,,0,0,0
HumanEval/140,actor_critic,gemma-27b:cot,0,0,1,1,0.0,,,1.0,0,0,0,0.012,,0,0,0
HumanEval/141,actor_critic,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.018,,0,0,0
HumanEval/141,actor_critic,gemma-27b:cot,0,0,1,1,0.0,,,1.0,0,0,0,0.018,,0,0,0
HumanEval/139,actor_critic,gemma-12b:few_shot,6,3,0,9,0.667,86.0,,1.0,2.0,71.65,3.6,0.294,,4242,0,4242
HumanEval/140,actor_critic,gemma-12b:few_shot,2,6,0,8,0.25,87.0,,1.0,2.56,73.02,3.07,0.402,,2655,0,2655
HumanEval/140,actor_critic,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.96,49.28,3.79,0.065,,823,0,823
HumanEval/140,actor_critic,gemma-12b:scot,0,0,1,1,0.0,,,1.0,2.0,78.67,2.71,0.06,,1412,0,1412
HumanEval/142,actor_critic,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.039,,0,0,0
HumanEval/142,actor_critic,gemma-27b:cot,0,0,1,1,0.0,,,1.0,0,0,0,0.039,,0,0,0
HumanEval/143,actor_critic,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.0,52.7,2.25,0.035,,692,0,692
HumanEval/142,actor_critic,gemma-12b:few_shot,2,4,0,6,0.333,68.0,,1.0,2.43,79.06,1.74,0.701,,2265,0,2265
HumanEval/142,actor_critic,gemma-12b:zero_shot,3,7,0,10,0.3,74.0,,1.0,2.33,70.94,2.16,0.605,,6004,0,6004
HumanEval/142,actor_critic,gemma-12b:scot,3,6,0,9,0.333,79.0,,1.0,2.82,60.52,2.79,0.46,,2235,0,2235
HumanEval/141,actor_critic,gemma-12b:few_shot,0,0,0,0,0,10.0,,1.0,0,100.0,0.05,0.006,,0,0,0
HumanEval/142,actor_critic,gemma-12b:cot,0,0,0,0,0,12.0,,1.0,0,100.0,0.05,0.018,,0,0,0
HumanEval/141,actor_critic,gemma-12b:scot,0,0,0,0,0,10.0,,1.0,0,100.0,0.05,0.006,,0,0,0
HumanEval/143,actor_critic,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.031,,0,0,0
HumanEval/143,actor_critic,gemma-27b:cot,0,0,1,1,0.0,,,1.0,0,0,0,0.031,,0,0,0
HumanEval/141,actor_critic,gemma-12b:zero_shot,0,0,0,0,0,10.0,,1.0,0,100.0,0.05,0.007,,0,0,0
HumanEval/140,actor_critic,gemma-12b:cot,0,0,0,0,0,25.0,,1.0,0,100.0,0.07,0.016,,0,0,0
HumanEval/144,actor_critic,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.009,,0,0,0
HumanEval/144,actor_critic,gemma-27b:cot,0,0,1,1,0.0,,,1.0,0,0,0,0.009,,0,0,0
HumanEval/141,actor_critic,gemma-12b:cot,0,0,1,1,0.0,,,1.0,4.24,39.7,3.45,0.011,,1156,0,1156
HumanEval/144,actor_critic,gemma-12b:scot,0,0,0,0,0,40.0,,1.0,0,100.0,0.08,0.004,,0,0,0
HumanEval/143,actor_critic,gemma-12b:cot,0,0,0,0,0,40.0,,1.0,0,100.0,0.05,0.015,,0,0,0
HumanEval/144,actor_critic,gemma-12b:zero_shot,0,0,0,0,0,40.0,,1.0,0,100.0,0.08,0.011,,0,0,0
HumanEval/143,actor_critic,gemma-12b:few_shot,0,0,0,0,0,40.0,,1.0,0,100.0,0.05,0.015,,0,0,0
HumanEval/145,actor_critic,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.028,,0,0,0
HumanEval/144,actor_critic,gemma-12b:few_shot,0,0,0,0,0,40.0,,1.0,0,100.0,0.08,0.006,,0,0,0
HumanEval/143,actor_critic,gemma-12b:scot,0,0,0,0,0,40.0,,1.0,0,100.0,0.05,0.015,,0,0,0
HumanEval/145,actor_critic,gemma-12b:scot,0,0,0,0,0,15.0,,1.0,0,100.0,0.05,0.021,,0,0,0
HumanEval/145,actor_critic,gemma-27b:cot,0,0,1,1,0.0,,,1.0,0,0,0,0.028,,0,0,0
HumanEval/144,actor_critic,gemma-12b:cot,0,0,0,0,0,40.0,,1.0,0,100.0,0.08,0.012,,0,0,0
HumanEval/146,actor_critic,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.026,,0,0,0
HumanEval/146,actor_critic,gemma-27b:cot,0,0,1,1,0.0,,,1.0,0,0,0,0.026,,0,0,0
HumanEval/147,actor_critic,gemma-12b:cot,0,0,1,1,0.0,,,1.0,2.3,63.62,1.47,0.028,,444,0,444
HumanEval/147,actor_critic,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.3,63.62,1.47,0.022,,6951,0,6951
HumanEval/146,actor_critic,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.89,64.8,3.31,0.074,,9669,0,9669
HumanEval/145,actor_critic,gemma-12b:zero_shot,0,0,0,0,0,15.0,,1.0,0,100.0,0.05,0.023,,0,0,0
HumanEval/147,actor_critic,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.033,,0,0,0
HumanEval/147,actor_critic,gemma-27b:cot,0,0,1,1,0.0,,,1.0,0,0,0,0.033,,0,0,0
HumanEval/145,actor_critic,gemma-12b:cot,0,0,0,0,0,15.0,,1.0,0,100.0,0.05,0.023,,0,0,0
HumanEval/145,actor_critic,gemma-12b:few_shot,0,0,0,0,0,17.0,,1.0,1.0,82.4,1.3,0.521,,365,0,365
HumanEval/148,actor_critic,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.022,,0,0,0
HumanEval/146,actor_critic,gemma-12b:few_shot,0,0,0,0,0,9.0,,1.0,7.0,87.78,1.54,0.647,,321,0,321
HumanEval/148,actor_critic,gemma-27b:cot,0,0,1,1,0.0,,,1.0,0,0,0,0.022,,0,0,0
HumanEval/148,actor_critic,gemma-12b:cot,3,1,0,4,0.75,78.0,,1.0,4.6,75.91,2.19,0.594,,5321,0,5321
HumanEval/148,actor_critic,gemma-12b:scot,9,0,0,9,1.0,83.0,,0.0,2.2,78.63,2.1,0.655,,590,0,590
HumanEval/149,actor_critic,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.0,74.36,1.76,0.041,,725,0,725
HumanEval/147,actor_critic,gemma-12b:scot,0,0,0,0,0,25.0,,1.0,0,100.0,0.06,0.01,,0,0,0
HumanEval/146,actor_critic,gemma-12b:cot,0,0,0,0,0,18.0,,1.0,0,100.0,0.08,0.024,,0,0,0
HumanEval/149,actor_critic,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.025,,0,0,0
HumanEval/149,actor_critic,gemma-27b:cot,0,0,1,1,0.0,,,1.0,0,0,0,0.025,,0,0,0
HumanEval/146,actor_critic,gemma-12b:scot,0,0,0,0,0,18.0,,1.0,0,100.0,0.08,0.023,,0,0,0
HumanEval/148,actor_critic,gemma-12b:zero_shot,0,0,0,0,0,22.0,,1.0,0,100.0,0.05,0.005,,0,0,0
HumanEval/150,actor_critic,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.034,,0,0,0
HumanEval/147,actor_critic,gemma-12b:few_shot,0,0,0,0,0,25.0,,1.0,0,100.0,0.06,0.019,,0,0,0
HumanEval/150,actor_critic,gemma-27b:cot,0,0,1,1,0.0,,,1.0,0,0,0,0.034,,0,0,0
HumanEval/151,actor_critic,gemma-1b:scot,2,3,0,5,0.4,68.0,,1.0,4.33,71.99,2.6,0.416,,680,2,682
HumanEval/151,hybrid,gemma-1b:scot,4,4,0,8,0.5,76.0,,1.0,2.67,75.25,2.47,0.47,,841,766,1607
HumanEval/151,coa,gemma-1b:scot,0,0,0,0,0,17.0,,1.0,5.0,73.96,3.93,0.366,,3774,663,4437
HumanEval/149,actor_critic,gemma-12b:few_shot,10,1,0,11,0.909,78.0,,1.0,2.08,79.45,1.95,0.414,,1839,214,2053
HumanEval/148,actor_critic,gemma-12b:few_shot,0,0,0,0,0,22.0,,1.0,0,100.0,0.05,0.005,,0,0,0
HumanEval/151,swarm,gemma-1b:scot,0,0,0,0,0,15.0,,1.0,5.0,80.93,2.4,0.515,,14993,1556,16549
HumanEval/151,consensus,gemma-1b:zero_shot,0,5,0,5,0.0,17.0,,1.0,10.0,60.8,4.87,0.312,,13002,1132,14134
HumanEval/149,actor_critic,gemma-12b:scot,0,0,0,0,0,20.0,,1.0,0,100.0,0.05,0.011,,0,0,0
HumanEval/149,actor_critic,gemma-12b:cot,0,0,0,0,0,20.0,,1.0,0,100.0,0.05,0.011,,0,0,0
HumanEval/151,atomic_swarm,gemma-1b:scot,0,0,0,0,0,17.0,,1.0,5.0,75.47,3.73,0.37,,538,226,764
HumanEval/151,coa,gemma-4b:scot,14,0,0,14,1.0,71.0,,0.167,2.29,66.75,6.07,0.223,,2016,0,2016
HumanEval/151,swarm,gemma-4b:scot,4,2,0,6,0.667,74.0,,1.0,2.43,81.63,1.93,0.587,,1122,0,1122
HumanEval/151,hybrid,gemma-4b:scot,10,2,0,12,0.833,80.0,,1.0,2.23,72.77,4.07,0.273,,3238,0,3238
HumanEval/151,atomic_swarm,gemma-4b:scot,6,7,0,13,0.462,62.0,,1.0,2.44,67.44,5.6,0.223,,3515,0,3515
HumanEval/151,consensus,gemma-4b:scot,9,4,0,13,0.692,81.0,,1.0,2.14,73.75,4.0,0.322,,2740,0,2740
HumanEval/151,coa,gemma-12b:zero_shot,7,1,0,8,0.875,97.0,,1.0,2.0,75.16,1.53,0.159,,1173,0,1173
HumanEval/151,hybrid,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.0,42.88,4.0,0.018,,6376,0,6376
HumanEval/150,actor_critic,gemma-12b:scot,0,0,0,0,0,40.0,,1.0,0,100.0,0.1,0.016,,0,0,0
HumanEval/150,actor_critic,gemma-12b:zero_shot,0,0,0,0,0,40.0,,1.0,0,100.0,0.1,0.016,,0,0,0
HumanEval/151,actor_critic,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.0,40.5,5.33,0.095,,5302,0,5302
HumanEval/150,actor_critic,gemma-12b:cot,0,0,0,0,0,40.0,,1.0,0,100.0,0.1,0.015,,0,0,0
HumanEval/150,actor_critic,gemma-12b:few_shot,0,0,0,0,0,40.0,,1.0,0,100.0,0.1,0.016,,0,0,0
HumanEval/151,hybrid,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.025,,0,0,0
HumanEval/151,actor_critic,gemma-12b:cot,13,1,0,14,0.929,82.0,,1.0,2.2,70.43,2.93,0.42,,691,0,691
HumanEval/151,actor_critic,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.025,,0,0,0
HumanEval/151,actor_critic,gemma-27b:cot,0,0,1,1,0.0,,,1.0,0,0,0,0.025,,0,0,0
HumanEval/151,coa,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.025,,0,0,0
HumanEval/151,consensus,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.025,,0,0,0
HumanEval/151,swarm,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.025,,0,0,0
HumanEval/151,atomic_swarm,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.025,,0,0,0
HumanEval/152,actor_critic,gemma-1b:zero_shot,0,0,0,0,0,27.0,,1.0,3.0,91.43,1.54,0.873,,350,2,352
HumanEval/152,coa,gemma-1b:zero_shot,0,0,0,0,0,18.0,,1.0,3.0,74.82,2.23,0.041,,2065,269,2334
HumanEval/152,hybrid,gemma-1b:zero_shot,2,2,0,4,0.5,96.0,,1.0,2.2,58.54,1.31,0.159,,638,240,878
HumanEval/152,swarm,gemma-1b:zero_shot,2,2,0,4,0.5,97.0,,1.0,2.2,55.42,2.0,0.036,,273,264,537
HumanEval/152,actor_critic,gemma-1b:scot,0,0,0,0,0,27.0,,1.0,3.0,91.76,1.54,0.887,,3909,934,4843
HumanEval/152,atomic_swarm,gemma-1b:zero_shot,0,0,0,0,0,20.0,,1.0,2.67,85.95,2.69,0.724,,563,283,846
HumanEval/151,atomic_swarm,gemma-12b:scot,2,1,0,3,0.667,100.0,,1.0,2.0,96.9,0.87,0.178,,277,0,277
HumanEval/151,swarm,gemma-12b:scot,1,0,0,1,1.0,87.0,,0.167,2.0,81.86,0.27,0.176,,752,283,1035
HumanEval/152,consensus,gemma-1b:zero_shot,0,0,0,0,0,27.0,,1.0,3.0,91.76,1.54,0.872,,2774,311,3085
HumanEval/152,coa,gemma-1b:scot,0,0,0,0,0,24.0,,1.0,3.0,72.94,2.46,0.025,,1411,143,1554
HumanEval/151,consensus,gemma-12b:scot,10,1,0,11,0.909,100.0,,1.0,2.0,47.35,2.27,0.125,,1820,9,1829
HumanEval/151,actor_critic,gemma-12b:few_shot,8,3,0,11,0.727,81.0,,1.0,2.25,73.47,2.67,0.408,,677,0,677
HumanEval/152,hybrid,gemma-1b:scot,0,0,0,0,0,32.0,,1.0,2.0,90.13,3.69,0.054,,3620,1639,5259
HumanEval/152,swarm,gemma-1b:scot,0,0,0,0,0,22.0,,1.0,3.0,82.23,3.08,0.585,,972,600,1572
HumanEval/151,actor_critic,gemma-12b:scot,0,0,1,1,0.0,,,1.0,2.0,57.0,2.2,0.091,,907,302,1209
HumanEval/152,atomic_swarm,gemma-1b:scot,0,0,0,0,0,24.0,,1.0,3.0,82.41,3.92,0.542,,1577,609,2186
HumanEval/152,actor_critic,gemma-4b:zero_shot,9,0,0,9,1.0,97.0,,0.0,2.4,74.93,3.15,0.542,,2474,609,3083
HumanEval/152,consensus,gemma-1b:scot,0,0,0,0,0,27.0,,1.0,3.0,91.76,1.54,0.872,,2168,302,2470
HumanEval/152,coa,gemma-4b:zero_shot,9,0,0,9,1.0,100.0,,0.0,2.11,71.83,2.08,0.016,,2748,302,3050
HumanEval/151,actor_critic,gemma-4b:scot,14,0,0,14,1.0,82.0,,0.167,2.2,72.53,4.07,0.307,,922,0,922
HumanEval/152,actor_critic,gemma-4b:scot,6,1,0,7,0.857,97.0,,1.0,2.5,74.73,4.0,0.469,,1262,0,1262
HumanEval/152,swarm,gemma-4b:zero_shot,4,0,0,4,1.0,95.0,,0.0,1.8,89.0,2.08,0.731,,915,0,915
HumanEval/152,atomic_swarm,gemma-4b:zero_shot,3,0,0,3,1.0,63.0,,0.0,2.0,74.95,4.54,0.423,,1201,0,1201
HumanEval/152,hybrid,gemma-4b:zero_shot,16,2,0,18,0.889,89.0,,1.0,2.29,59.61,5.15,0.363,,3702,0,3702
HumanEval/152,atomic_swarm,gemma-4b:scot,3,0,0,3,1.0,67.0,,0.0,2.0,74.39,5.15,0.368,,5349,0,5349
HumanEval/152,coa,gemma-4b:scot,9,2,0,11,0.818,74.0,,1.0,2.08,62.34,10.0,0.19,,367,0,367
HumanEval/152,swarm,gemma-4b:scot,3,1,0,4,0.75,95.0,,1.0,1.8,89.0,2.08,0.729,,1572,0,1572
HumanEval/152,hybrid,gemma-4b:scot,5,0,0,5,1.0,95.0,,0.0,1.83,71.04,3.54,0.457,,1672,0,1672
HumanEval/152,consensus,gemma-4b:zero_shot,7,3,0,10,0.7,97.0,,1.0,1.82,79.44,3.0,0.594,,3841,0,3841
HumanEval/152,consensus,gemma-4b:scot,8,0,0,8,1.0,97.0,,0.0,2.33,77.0,2.92,0.581,,3938,0,3938
HumanEval/152,coa,gemma-12b:zero_shot,9,0,0,9,1.0,100.0,,0.0,2.0,69.39,2.46,0.025,,6722,0,6722
HumanEval/152,hybrid,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.18,49.97,3.62,0.023,,6432,0,6432
HumanEval/152,swarm,gemma-12b:zero_shot,1,0,0,1,1.0,100.0,,0.0,2.0,79.74,0.38,0.187,,2880,0,2880
HumanEval/152,atomic_swarm,gemma-12b:zero_shot,3,0,0,3,1.0,90.0,,0.0,3.0,61.7,1.46,0.04,,3166,0,3166
HumanEval/152,actor_critic,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.87,56.26,2.77,0.015,,1146,0,1146
HumanEval/152,actor_critic,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.026,,0,0,0
HumanEval/152,hybrid,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.026,,0,0,0
HumanEval/152,hybrid,gemma-12b:scot,0,0,1,1,0.0,,,1.0,2.2,58.57,2.77,0.024,,1084,0,1084
HumanEval/152,coa,gemma-12b:scot,6,0,0,6,1.0,76.0,,0.0,2.0,59.55,4.54,0.063,,3647,0,3647
HumanEval/152,atomic_swarm,gemma-12b:scot,3,0,0,3,1.0,100.0,,0.0,1.67,60.85,1.69,0.041,,363,0,363
HumanEval/152,coa,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.026,,0,0,0
HumanEval/152,swarm,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.026,,0,0,0
HumanEval/152,consensus,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.026,,0,0,0
HumanEval/152,atomic_swarm,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.026,,0,0,0
HumanEval/152,actor_critic,gemma-27b:cot,0,0,1,1,0.0,,,1.0,0,0,0,0.026,,0,0,0
HumanEval/152,hybrid,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.026,,0,0,0
HumanEval/152,coa,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.026,,0,0,0
HumanEval/152,swarm,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.026,,0,0,0
HumanEval/152,consensus,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.026,,0,0,0
HumanEval/152,atomic_swarm,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.026,,0,0,0
HumanEval/152,consensus,gemma-12b:scot,10,0,0,10,1.0,97.0,,0.0,2.25,74.38,3.23,0.557,,2533,0,2533
HumanEval/153,actor_critic,gemma-1b:zero_shot,0,0,0,0,0,10.0,,1.0,5.0,86.87,1.22,0.772,,450,2,452
HumanEval/153,coa,gemma-1b:zero_shot,0,0,0,0,0,7.0,,1.0,6.0,71.95,2.56,0.585,,2749,1582,4331
HumanEval/153,actor_critic,gemma-1b:scot,0,0,0,0,0,10.0,,1.0,5.0,86.87,1.22,0.765,,3482,931,4413
HumanEval/152,swarm,gemma-12b:scot,1,0,0,1,1.0,100.0,,0.0,2.0,81.86,0.31,0.083,,3940,1328,5268
HumanEval/153,consensus,gemma-1b:zero_shot,0,0,0,0,0,9.0,,1.0,6.0,86.74,1.22,0.79,,5177,1723,6900
HumanEval/153,atomic_swarm,gemma-1b:zero_shot,0,0,0,0,0,8.0,,1.0,5.67,74.5,2.93,0.47,,3811,1328,5139
HumanEval/152,consensus,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.9,63.79,1.92,0.034,,4433,2040,6473
HumanEval/153,coa,gemma-1b:scot,0,0,0,0,0,11.0,,1.0,5.0,71.42,3.85,0.38,,4843,2448,7291
HumanEval/153,hybrid,gemma-1b:scot,1,5,0,6,0.167,71.0,,1.0,2.43,76.51,1.41,0.097,,6575,4104,10679
HumanEval/152,actor_critic,gemma-12b:cot,12,0,0,12,1.0,98.0,,0.0,2.0,71.89,3.69,0.511,,3019,9008,12027
HumanEval/152,actor_critic,gemma-12b:few_shot,7,0,0,7,1.0,98.0,,0.0,2.5,66.19,2.69,0.04,,5282,9811,15093
HumanEval/153,hybrid,gemma-1b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.095,,822,8192,9014
HumanEval/153,swarm,gemma-1b:scot,0,0,0,0,0,9.0,,1.0,5.0,78.3,2.44,0.518,,2102,9008,11110
HumanEval/153,consensus,gemma-1b:scot,0,0,0,0,0,10.0,,1.0,5.0,86.87,1.22,0.765,,4280,9411,13691
HumanEval/152,actor_critic,gemma-12b:scot,0,0,1,1,0.0,,,1.0,2.0,67.67,4.0,0.034,,6647,18003,24650
HumanEval/153,atomic_swarm,gemma-1b:scot,0,0,0,0,0,11.0,,1.0,5.33,72.07,3.74,0.385,,7683,18413,26096
HumanEval/153,swarm,gemma-1b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.013,,5733,18003,23736
HumanEval/153,actor_critic,gemma-4b:zero_shot,11,2,0,13,0.846,73.0,,1.0,2.36,74.6,2.0,0.496,,8577,18413,26990
HumanEval/153,coa,gemma-4b:zero_shot,7,1,0,8,0.875,93.0,,1.0,2.0,74.48,0.96,0.13,,663,0,663
HumanEval/153,hybrid,gemma-4b:zero_shot,12,4,0,16,0.75,76.0,,1.0,2.29,71.39,2.22,0.453,,2967,0,2967
HumanEval/153,atomic_swarm,gemma-4b:zero_shot,1,2,0,3,0.333,49.0,,1.0,4.0,77.0,2.41,0.464,,2272,0,2272
HumanEval/153,swarm,gemma-4b:zero_shot,6,0,0,6,1.0,66.0,,0.0,2.71,81.54,1.52,0.619,,2801,0,2801
HumanEval/153,coa,gemma-4b:scot,6,1,0,7,0.857,47.0,,1.0,2.83,66.06,4.41,0.284,,3524,0,3524
HumanEval/153,hybrid,gemma-4b:scot,6,2,0,8,0.75,70.0,,1.0,2.67,79.34,1.7,0.545,,5148,0,5148
HumanEval/153,atomic_swarm,gemma-4b:scot,5,1,0,6,0.833,45.0,,1.0,3.5,53.54,5.37,0.237,,1069,0,1069
HumanEval/153,swarm,gemma-4b:scot,5,2,0,7,0.714,67.0,,1.0,2.62,81.26,1.59,0.581,,5762,0,5762
HumanEval/153,consensus,gemma-4b:zero_shot,9,4,0,13,0.692,75.0,,1.0,2.5,72.54,2.07,0.478,,8408,0,8408
HumanEval/153,coa,gemma-12b:zero_shot,8,1,0,9,0.889,95.0,,1.0,2.0,76.88,0.85,0.067,,666,0,666
HumanEval/153,swarm,gemma-12b:zero_shot,0,1,0,1,0.0,36.0,,1.0,2.0,81.86,0.15,0.07,,1162,0,1162
HumanEval/153,hybrid,gemma-12b:zero_shot,30,0,0,30,1.0,85.0,,0.2,2.16,53.4,3.48,0.323,,3698,0,3698
HumanEval/153,atomic_swarm,gemma-12b:zero_shot,1,2,0,3,0.333,92.0,,1.0,2.0,69.94,0.3,0.11,,1270,0,1270
HumanEval/153,actor_critic,gemma-12b:zero_shot,16,1,0,17,0.941,80.0,,1.0,2.28,67.92,2.52,0.418,,2051,0,2051
HumanEval/153,coa,gemma-12b:scot,7,2,0,9,0.778,95.0,,1.0,2.0,76.88,0.85,0.1,,5996,0,5996
HumanEval/153,swarm,gemma-12b:scot,0,2,0,2,0.0,42.0,,1.0,2.0,74.61,0.22,0.046,,158,0,158
HumanEval/153,consensus,gemma-12b:zero_shot,13,1,0,14,0.929,78.0,,1.0,2.31,68.88,2.3,0.474,,4148,0,4148
