task_id,agent,config_label,passed,failed,errors,total,functional_correctness,line_coverage,branch_coverage,mutation_score,complexity_cc,maintainability_mi,bloat_ratio,similarity_score,elapsed_s,prompt_tokens,completion_tokens,total_tokens
HumanEval/156,swarm,gemma-4b:few_shot,1,0,0,1,1.0,100.0,,0.667,2.0,81.86,0.21,0.149,12.27,2477.0,0.0,2477.0
HumanEval/156,atomic_swarm,gemma-4b:zero_shot,2,1,0,3,0.667,100.0,,1.0,1.67,65.13,0.74,0.036,11.02,2892.0,0.0,2892.0
HumanEval/156,swarm,gemma-4b:zero_shot,5,0,0,5,1.0,77.0,,0.0,2.17,80.45,1.79,0.376,19.5,5614.0,0.0,5614.0
HumanEval/156,actor_critic,gemma-4b:zero_shot,40,2,0,42,0.952,92.0,,1.0,2.02,46.71,5.63,0.155,30.17,2338.0,0.0,2338.0
HumanEval/156,atomic_swarm,gemma-4b:cot,2,1,0,3,0.667,56.0,,1.0,2.2,77.54,2.89,0.282,15.5,225.0,0.0,225.0
HumanEval/156,swarm,gemma-4b:cot,14,1,0,15,0.933,72.0,,1.0,2.5,83.74,2.26,0.362,22.68,1556.0,0.0,1556.0
HumanEval/156,swarm,gemma-4b:scot,18,0,0,18,1.0,86.0,,0.0,2.05,63.8,3.16,0.263,23.49,1155.0,0.0,1155.0
HumanEval/156,atomic_swarm,gemma-4b:few_shot,2,1,0,3,0.667,95.0,,1.0,2.33,67.61,0.47,0.032,38.14,1359.0,0.0,1359.0
HumanEval/156,consensus,gemma-4b:zero_shot,3,0,0,3,1.0,74.0,,0.0,2.25,56.29,1.05,0.209,38.47,5413.0,0.0,5413.0
HumanEval/156,coa,gemma-4b:zero_shot,9,0,0,9,1.0,100.0,,0.333,2.0,74.42,1.37,0.142,31.85,5584.0,0.0,5584.0
HumanEval/156,atomic_swarm,gemma-4b:scot,3,0,0,3,1.0,44.0,,0.0,2.5,72.15,4.63,0.188,50.8,617.0,0.0,617.0
HumanEval/156,coa,gemma-4b:cot,9,0,0,9,1.0,52.0,,0.0,2.25,68.84,4.84,0.188,35.14,1761.0,0.0,1761.0
HumanEval/156,consensus,gemma-4b:scot,4,1,0,5,0.8,80.0,,1.0,4.17,74.03,3.11,0.221,40.73,4865.0,0.0,4865.0
HumanEval/156,coa,gemma-4b:few_shot,7,0,0,7,1.0,100.0,,0.333,2.29,78.74,1.11,0.163,9.6,347.0,0.0,347.0
HumanEval/156,actor_critic,gemma-4b:cot,22,0,0,22,1.0,88.0,,0.0,2.04,60.43,3.53,0.219,75.96,1078.0,0.0,1078.0
HumanEval/156,consensus,gemma-4b:few_shot,20,5,0,25,0.8,100.0,,1.0,2.0,41.03,2.63,0.031,55.43,2885.0,0.0,2885.0
HumanEval/156,hybrid,gemma-4b:few_shot,10,1,0,11,0.909,84.0,,1.0,4.14,51.01,4.42,0.179,50.76,2836.0,0.0,2836.0
HumanEval/156,hybrid,gemma-4b:cot,0,1,0,1,0.0,52.0,,1.0,20.5,58.66,3.21,0.225,58.85,2494.0,155.0,2649.0
HumanEval/156,hybrid,gemma-4b:zero_shot,4,1,0,5,0.8,82.0,,1.0,5.86,63.56,2.89,0.24,66.96,5418.0,813.0,6231.0
HumanEval/156,actor_critic,gemma-4b:scot,4,2,0,6,0.667,68.0,,1.0,7.0,55.52,3.63,0.21,156.94,3621.0,0.0,3621.0
HumanEval/157,actor_critic,gemma-4b:zero_shot,2,3,0,5,0.4,73.0,,1.0,4.5,72.68,3.55,0.35,13.92,4386.0,0.0,4386.0
HumanEval/156,hybrid,gemma-4b:scot,4,2,0,6,0.667,83.0,,1.0,5.57,61.81,3.11,0.23,91.65,5765.0,0.0,5765.0
HumanEval/156,coa,gemma-4b:scot,6,2,0,8,0.75,57.0,,1.0,6.75,51.68,9.26,0.09,102.02,248.0,0.0,248.0
HumanEval/156,consensus,gemma-4b:cot,26,3,0,29,0.897,90.0,,1.0,2.03,35.46,3.79,0.088,139.43,3762.0,0.0,3762.0
HumanEval/157,actor_critic,gemma-4b:cot,3,2,0,5,0.6,78.0,,1.0,4.33,73.52,3.45,0.375,13.22,1254.0,310.0,1564.0
HumanEval/157,actor_critic,gemma-4b:few_shot,13,0,0,13,1.0,98.0,,0.2,2.88,59.53,5.82,0.275,17.3,925.0,0.0,925.0
HumanEval/157,actor_critic,gemma-4b:scot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.433,18.45,2481.0,1023.0,3504.0
HumanEval/157,swarm,gemma-4b:zero_shot,4,1,0,5,0.8,94.0,,1.0,1.83,87.31,2.18,0.593,25.82,857.0,0.0,857.0
HumanEval/157,swarm,gemma-4b:cot,4,1,0,5,0.8,94.0,,1.0,1.83,87.31,2.18,0.593,24.01,1472.0,0.0,1472.0
HumanEval/157,swarm,gemma-4b:few_shot,1,0,0,1,1.0,100.0,,0.4,4.0,73.24,0.55,0.171,20.0,0.0,0.0,0.0
HumanEval/157,atomic_swarm,gemma-4b:zero_shot,2,1,0,3,0.667,85.0,,1.0,1.6,80.32,3.18,0.499,20.82,986.0,0.0,986.0
HumanEval/157,swarm,gemma-4b:scot,4,1,0,5,0.8,94.0,,1.0,1.83,87.31,2.18,0.579,25.7,910.0,0.0,910.0
HumanEval/157,atomic_swarm,gemma-4b:cot,1,2,0,3,0.333,80.0,,1.0,4.25,79.7,2.82,0.473,19.52,1741.0,0.0,1741.0
HumanEval/157,atomic_swarm,gemma-4b:few_shot,2,0,0,2,1.0,92.0,,0.4,2.67,65.8,0.91,0.128,16.92,340.0,0.0,340.0
HumanEval/157,atomic_swarm,gemma-4b:scot,4,1,0,5,0.8,90.0,,1.0,2.57,68.93,5.55,0.238,20.8,241.0,0.0,241.0
HumanEval/157,coa,gemma-4b:zero_shot,7,0,0,7,1.0,96.0,,0.4,2.5,71.64,2.55,0.115,12.06,390.0,0.0,390.0
HumanEval/157,consensus,gemma-4b:few_shot,8,0,0,8,1.0,98.0,,0.0,3.18,64.89,4.82,0.326,32.13,3150.0,0.0,3150.0
HumanEval/157,coa,gemma-4b:few_shot,2,1,0,3,0.667,79.0,,1.0,2.0,82.48,1.73,0.141,30.69,852.0,0.0,852.0
HumanEval/157,coa,gemma-4b:cot,5,0,0,5,1.0,74.0,,0.2,1.75,73.42,5.64,0.312,40.42,838.0,246.0,1084.0
HumanEval/157,coa,gemma-4b:scot,8,2,0,10,0.8,76.0,,1.0,2.29,62.82,8.91,0.179,40.38,1083.0,246.0,1329.0
HumanEval/157,hybrid,gemma-4b:cot,3,4,0,7,0.429,77.0,,1.0,3.62,71.1,3.73,0.351,44.01,1711.0,244.0,1955.0
HumanEval/157,consensus,gemma-4b:zero_shot,3,3,0,6,0.5,85.0,,1.0,4.0,71.65,3.64,0.358,64.98,2035.0,0.0,2035.0
HumanEval/157,hybrid,gemma-4b:zero_shot,4,3,0,7,0.571,88.0,,1.0,4.22,66.73,4.18,0.318,52.28,2423.0,716.0,3139.0
HumanEval/157,hybrid,gemma-4b:scot,4,4,0,8,0.5,96.0,,1.0,1.89,82.61,2.64,0.515,52.92,2571.0,1603.0,4174.0
HumanEval/157,consensus,gemma-4b:scot,3,3,0,6,0.5,83.0,,1.0,3.43,74.93,3.27,0.397,75.62,3113.0,954.0,4067.0
HumanEval/157,consensus,gemma-4b:cot,3,3,0,6,0.5,75.0,,1.0,3.71,73.25,3.45,0.375,78.8,1941.0,0.0,1941.0
HumanEval/157,hybrid,gemma-4b:few_shot,13,2,0,15,0.867,90.0,,1.0,3.63,49.91,7.91,0.2,76.68,10234.0,717.0,10951.0
HumanEval/158,actor_critic,gemma-4b:zero_shot,11,4,0,15,0.733,84.0,,1.0,2.25,66.05,3.47,0.345,15.65,3300.0,1518.0,4818.0
HumanEval/158,actor_critic,gemma-4b:cot,11,3,0,14,0.786,84.0,,1.0,2.27,67.34,3.33,0.376,15.76,4009.0,1518.0,5527.0
HumanEval/158,actor_critic,gemma-4b:scot,10,3,0,13,0.769,83.0,,1.0,2.29,74.37,4.27,0.266,16.19,965.0,0.0,965.0
HumanEval/158,actor_critic,gemma-4b:few_shot,12,2,0,14,0.857,88.0,,1.0,2.82,56.67,4.67,0.291,14.53,918.0,0.0,918.0
HumanEval/158,swarm,gemma-4b:zero_shot,7,0,0,7,1.0,80.0,,0.0,2.5,76.18,2.47,0.522,18.57,1924.0,0.0,1924.0
HumanEval/158,swarm,gemma-4b:few_shot,1,0,0,1,1.0,45.0,,0.0,2.0,99.24,0.73,0.113,12.93,2080.0,0.0,2080.0
HumanEval/158,swarm,gemma-4b:cot,5,0,0,5,1.0,73.0,,0.0,2.67,79.82,2.2,0.501,19.38,4211.0,0.0,4211.0
HumanEval/158,atomic_swarm,gemma-4b:zero_shot,1,1,0,2,0.5,72.0,,1.0,3.0,83.75,2.07,0.256,14.15,173.0,0.0,173.0
HumanEval/158,atomic_swarm,gemma-4b:few_shot,2,0,0,2,1.0,95.0,,0.667,2.0,70.19,0.53,0.128,12.77,773.0,0.0,773.0
HumanEval/158,atomic_swarm,gemma-4b:cot,3,0,0,3,1.0,50.0,,0.0,3.6,76.94,3.47,0.175,15.62,231.0,0.0,231.0
HumanEval/158,atomic_swarm,gemma-4b:scot,3,0,0,3,1.0,51.0,,0.0,3.6,76.54,3.53,0.174,15.38,481.0,0.0,481.0
HumanEval/158,swarm,gemma-4b:scot,7,1,0,8,0.875,80.0,,1.0,2.44,74.85,2.6,0.467,23.29,758.0,0.0,758.0
HumanEval/158,coa,gemma-4b:zero_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.069,31.37,177.0,0.0,177.0
HumanEval/158,coa,gemma-4b:few_shot,3,0,0,3,1.0,81.0,,0.333,2.0,77.3,1.53,0.078,29.12,1107.0,0.0,1107.0
HumanEval/158,coa,gemma-4b:scot,11,0,0,11,1.0,51.0,,0.0,2.71,61.27,9.87,0.137,40.45,2599.0,0.0,2599.0
HumanEval/158,coa,gemma-4b:cot,10,1,0,11,0.909,51.0,,1.0,2.63,63.06,6.87,0.213,40.87,2345.0,0.0,2345.0
HumanEval/158,consensus,gemma-4b:few_shot,6,1,0,7,0.857,100.0,,1.0,2.29,57.97,1.07,0.043,46.37,3396.0,0.0,3396.0
HumanEval/158,hybrid,gemma-4b:zero_shot,16,0,0,16,1.0,85.0,,0.0,2.24,64.96,3.6,0.328,42.56,1506.0,0.0,1506.0
HumanEval/158,hybrid,gemma-4b:cot,11,1,0,12,0.917,83.0,,1.0,2.31,69.78,3.07,0.393,50.16,2777.0,903.0,3680.0
HumanEval/158,hybrid,gemma-4b:scot,6,1,0,7,0.857,79.0,,1.0,2.5,72.96,4.13,0.289,29.58,1560.0,0.0,1560.0
HumanEval/158,consensus,gemma-4b:cot,10,2,0,12,0.833,83.0,,1.0,2.31,69.78,3.07,0.388,69.25,3584.0,0.0,3584.0
HumanEval/158,hybrid,gemma-4b:few_shot,17,1,0,18,0.944,90.0,,1.0,3.19,48.57,5.93,0.218,28.81,2100.0,361.0,2461.0
HumanEval/158,consensus,gemma-4b:scot,9,1,0,10,0.9,81.0,,1.0,2.36,76.16,4.0,0.312,66.41,3090.0,360.0,3450.0
HumanEval/158,consensus,gemma-4b:zero_shot,13,3,0,16,0.812,85.0,,1.0,2.24,65.09,3.6,0.368,73.74,2109.0,0.0,2109.0
HumanEval/159,actor_critic,gemma-4b:cot,4,7,0,11,0.364,85.0,,1.0,1.92,77.99,1.76,0.685,13.26,4552.0,406.0,4958.0
HumanEval/159,actor_critic,gemma-4b:few_shot,5,4,0,9,0.556,83.0,,1.0,1.9,77.41,1.62,0.725,12.48,5666.0,406.0,6072.0
HumanEval/159,swarm,gemma-4b:few_shot,0,1,0,1,0.0,62.0,,1.0,1.5,100.0,0.31,0.077,14.18,1030.0,0.0,1030.0
HumanEval/159,swarm,gemma-4b:cot,0,2,0,2,0.0,71.0,,1.0,1.67,63.55,1.17,0.861,19.18,2724.0,0.0,2724.0
HumanEval/159,atomic_swarm,gemma-4b:zero_shot,2,1,0,3,0.667,89.0,,1.0,3.0,62.75,0.41,0.046,15.11,794.0,0.0,794.0
HumanEval/159,swarm,gemma-4b:zero_shot,0,5,0,5,0.0,77.0,,1.0,1.83,73.93,1.34,0.806,24.81,1999.0,0.0,1999.0
HumanEval/159,swarm,gemma-4b:scot,2,2,0,4,0.5,76.0,,1.0,1.8,71.76,1.31,0.816,25.31,1282.0,0.0,1282.0
HumanEval/159,atomic_swarm,gemma-4b:cot,0,3,0,3,0.0,73.0,,1.0,2.25,73.93,1.34,0.803,17.18,1698.0,0.0,1698.0
HumanEval/159,atomic_swarm,gemma-4b:few_shot,3,0,0,3,1.0,100.0,,0.2,2.0,69.94,0.28,0.081,13.34,1056.0,535.0,1591.0
HumanEval/159,coa,gemma-4b:cot,2,6,0,8,0.25,71.0,,1.0,1.79,56.21,4.03,0.389,17.88,859.0,0.0,859.0
HumanEval/159,actor_critic,gemma-4b:scot,1,7,0,8,0.125,82.0,,1.0,1.89,60.7,2.17,0.526,56.95,3041.0,0.0,3041.0
HumanEval/159,atomic_swarm,gemma-4b:scot,0,2,0,2,0.0,56.0,,1.0,2.25,45.66,2.41,0.55,50.19,6415.0,0.0,6415.0
HumanEval/159,coa,gemma-4b:few_shot,4,2,0,6,0.667,89.0,,1.0,2.0,76.88,0.79,0.025,15.16,7903.0,0.0,7903.0
HumanEval/159,coa,gemma-4b:scot,2,5,0,7,0.286,59.0,,1.0,2.55,38.27,5.17,0.293,23.15,439.0,0.0,439.0
HumanEval/159,coa,gemma-4b:zero_shot,4,2,0,6,0.667,90.0,,1.0,2.0,74.42,0.9,0.021,35.8,801.0,0.0,801.0
HumanEval/159,consensus,gemma-4b:few_shot,2,3,0,5,0.4,88.0,,1.0,3.4,55.84,0.59,0.052,42.13,968.0,0.0,968.0
HumanEval/159,consensus,gemma-4b:zero_shot,5,6,0,11,0.455,85.0,,1.0,1.92,77.99,1.76,0.681,59.26,2540.0,2.0,2542.0
HumanEval/159,hybrid,gemma-4b:cot,4,7,0,11,0.364,85.0,,1.0,1.92,77.99,1.76,0.677,49.82,2294.0,308.0,2602.0
HumanEval/159,hybrid,gemma-4b:zero_shot,5,10,0,15,0.333,89.0,,1.0,1.76,73.74,2.17,0.58,60.42,2167.0,0.0,2167.0
HumanEval/159,hybrid,gemma-4b:scot,0,1,0,1,0.0,38.0,,1.0,6.5,73.22,1.41,0.76,57.67,1656.0,308.0,1964.0
HumanEval/159,hybrid,gemma-4b:few_shot,16,8,0,24,0.667,94.0,,1.0,2.3,62.1,3.45,0.024,63.99,2652.0,690.0,3342.0
HumanEval/159,consensus,gemma-4b:cot,4,5,0,9,0.444,83.0,,1.0,1.9,78.24,1.62,0.718,113.23,3395.0,406.0,3801.0
HumanEval/159,actor_critic,gemma-4b:zero_shot,2,6,0,8,0.25,58.0,,1.0,3.78,71.82,2.14,0.592,148.74,2690.0,0.0,2690.0
HumanEval/159,consensus,gemma-4b:scot,1,4,0,5,0.2,61.0,,1.0,3.33,62.14,2.28,0.507,123.71,2943.0,0.0,2943.0
HumanEval/160,actor_critic,gemma-4b:zero_shot,6,7,0,13,0.462,91.0,,1.0,2.36,65.07,3.35,0.43,13.03,1559.0,646.0,2205.0
HumanEval/160,actor_critic,gemma-4b:cot,6,7,0,13,0.462,91.0,,1.0,2.36,65.07,3.35,0.435,14.7,1223.0,9.0,1232.0
HumanEval/160,actor_critic,gemma-4b:scot,8,4,0,12,0.667,91.0,,1.0,2.23,68.95,4.0,0.367,15.76,2413.0,9.0,2422.0
HumanEval/160,actor_critic,gemma-4b:few_shot,6,7,0,13,0.462,87.0,,1.0,2.29,71.97,2.38,0.49,14.73,2049.0,1444.0,3493.0
HumanEval/160,swarm,gemma-4b:few_shot,2,0,0,2,1.0,100.0,,0.0,2.0,69.77,0.38,0.052,13.71,3754.0,8593.0,12347.0
HumanEval/160,swarm,gemma-4b:zero_shot,6,3,0,9,0.667,89.0,,1.0,2.5,70.16,2.77,0.5,24.34,2184.0,0.0,2184.0
HumanEval/160,atomic_swarm,gemma-4b:few_shot,1,1,0,2,0.5,87.0,,1.0,2.0,64.89,0.54,0.064,13.28,444.0,0.0,444.0
HumanEval/160,swarm,gemma-4b:cot,2,4,0,6,0.333,87.0,,1.0,2.71,74.55,2.31,0.576,27.28,1909.0,0.0,1909.0
HumanEval/160,atomic_swarm,gemma-4b:cot,1,2,0,3,0.333,48.0,,1.0,3.6,70.01,3.31,0.447,20.3,2235.0,0.0,2235.0
HumanEval/160,atomic_swarm,gemma-4b:scot,2,1,0,3,0.667,39.0,,1.0,3.6,69.62,3.35,0.447,20.33,345.0,0.0,345.0
HumanEval/160,atomic_swarm,gemma-4b:zero_shot,1,2,0,3,0.333,37.0,,1.0,4.17,63.42,4.58,0.344,22.98,536.0,0.0,536.0
HumanEval/160,swarm,gemma-4b:scot,5,3,0,8,0.625,85.0,,1.0,2.56,76.07,2.0,0.58,27.25,1742.0,0.0,1742.0
HumanEval/160,coa,gemma-4b:zero_shot,2,7,0,9,0.222,100.0,,1.0,2.0,64.6,1.69,0.064,13.17,2041.0,0.0,2041.0
HumanEval/160,coa,gemma-4b:few_shot,0,4,0,4,0.0,68.0,,1.0,2.0,66.11,1.58,0.061,11.88,2489.0,0.0,2489.0
HumanEval/160,coa,gemma-4b:cot,2,4,0,6,0.333,42.0,,1.0,3.25,61.76,5.38,0.303,17.63,330.0,0.0,330.0
HumanEval/160,coa,gemma-4b:scot,3,7,0,10,0.3,52.0,,1.0,3.69,55.51,7.04,0.215,22.52,349.0,0.0,349.0
HumanEval/160,consensus,gemma-4b:few_shot,4,6,0,10,0.4,85.0,,1.0,2.92,67.32,2.77,0.024,33.64,3192.0,0.0,3192.0
HumanEval/160,consensus,gemma-4b:zero_shot,4,10,0,14,0.286,91.0,,1.0,2.33,63.66,3.5,0.42,40.41,5935.0,0.0,5935.0
HumanEval/160,consensus,gemma-4b:cot,4,9,0,13,0.308,91.0,,1.0,2.36,65.07,3.35,0.433,38.62,8774.0,0.0,8774.0
HumanEval/160,hybrid,gemma-4b:scot,4,6,0,10,0.4,89.0,,1.0,2.45,69.55,3.69,0.372,30.58,3688.0,734.0,4422.0
HumanEval/160,hybrid,gemma-4b:cot,6,7,0,13,0.462,91.0,,1.0,2.36,65.07,3.35,0.435,63.34,2502.0,401.0,2903.0
HumanEval/161,actor_critic,gemma-4b:cot,9,4,0,13,0.692,81.0,,1.0,2.29,69.72,2.58,0.337,9.46,1121.0,0.0,1121.0
HumanEval/161,actor_critic,gemma-4b:zero_shot,11,3,0,14,0.786,82.0,,1.0,2.31,66.29,2.74,0.304,10.4,658.0,0.0,658.0
HumanEval/161,actor_critic,gemma-4b:few_shot,17,2,0,19,0.895,87.0,,1.0,2.32,57.81,3.89,0.254,12.45,1274.0,0.0,1274.0
HumanEval/161,swarm,gemma-4b:zero_shot,0,1,0,1,0.0,42.0,,1.0,1.5,100.0,0.53,0.085,13.28,1421.0,0.0,1421.0
HumanEval/161,actor_critic,gemma-4b:scot,8,2,0,10,0.8,79.0,,1.0,2.36,74.09,3.26,0.304,15.57,2770.0,0.0,2770.0
HumanEval/161,atomic_swarm,gemma-4b:zero_shot,2,0,0,2,1.0,88.0,,0.333,2.0,67.18,0.58,0.081,11.34,1834.0,0.0,1834.0
HumanEval/161,swarm,gemma-4b:cot,8,2,0,10,0.8,80.0,,1.0,2.36,72.95,2.32,0.425,19.77,3047.0,0.0,3047.0
HumanEval/161,swarm,gemma-4b:few_shot,1,0,0,1,1.0,42.0,,0.0,1.5,100.0,0.53,0.167,14.62,3209.0,0.0,3209.0
HumanEval/161,atomic_swarm,gemma-4b:cot,4,0,0,4,1.0,51.0,,0.0,3.33,74.73,2.95,0.362,14.5,3432.0,0.0,3432.0
HumanEval/161,swarm,gemma-4b:scot,6,1,0,7,0.857,77.0,,1.0,2.5,77.03,2.0,0.442,22.46,1207.0,0.0,1207.0
HumanEval/160,hybrid,gemma-4b:zero_shot,4,9,0,13,0.308,91.0,,1.0,2.36,65.07,3.35,0.432,111.8,2236.0,0.0,2236.0
HumanEval/161,atomic_swarm,gemma-4b:few_shot,1,0,0,1,1.0,76.0,,0.0,2.0,70.52,0.42,0.055,11.85,341.0,0.0,341.0
HumanEval/161,atomic_swarm,gemma-4b:scot,4,0,0,4,1.0,44.0,,0.0,3.33,74.73,2.95,0.103,13.52,3028.0,0.0,3028.0
HumanEval/160,hybrid,gemma-4b:few_shot,10,8,0,18,0.556,84.0,,1.0,2.86,59.55,3.73,0.018,102.37,2786.0,0.0,2786.0
HumanEval/160,consensus,gemma-4b:scot,5,8,0,13,0.385,89.0,,1.0,2.36,69.81,3.04,0.38,129.73,3381.0,0.0,3381.0
HumanEval/161,coa,gemma-4b:zero_shot,6,0,0,6,1.0,92.0,,0.667,2.0,74.61,1.37,0.108,9.07,169.0,0.0,169.0
HumanEval/161,coa,gemma-4b:cot,5,0,0,5,1.0,57.0,,0.0,2.73,70.03,3.84,0.291,11.11,2351.0,0.0,2351.0
HumanEval/161,coa,gemma-4b:scot,9,1,0,10,0.9,78.0,,1.0,2.29,70.09,2.95,0.364,11.15,833.0,0.0,833.0
HumanEval/161,coa,gemma-4b:few_shot,3,0,0,3,1.0,82.0,,0.667,2.0,77.3,1.21,0.12,9.4,1178.0,0.0,1178.0
HumanEval/161,consensus,gemma-4b:zero_shot,10,4,0,14,0.714,82.0,,1.0,2.27,68.58,2.68,0.326,28.91,1814.0,0.0,1814.0
HumanEval/161,consensus,gemma-4b:cot,10,4,0,14,0.714,82.0,,1.0,2.27,68.58,2.68,0.328,28.32,1859.0,0.0,1859.0
HumanEval/161,consensus,gemma-4b:scot,9,2,0,11,0.818,80.0,,1.0,2.33,72.14,2.37,0.368,28.14,4015.0,0.0,4015.0
HumanEval/161,hybrid,gemma-4b:zero_shot,13,10,0,23,0.565,86.0,,1.0,2.17,59.86,3.63,0.249,23.69,1493.0,0.0,1493.0
HumanEval/161,hybrid,gemma-4b:cot,8,6,0,14,0.571,82.0,,1.0,2.27,68.58,2.68,0.318,53.56,4725.0,1496.0,6221.0
HumanEval/161,hybrid,gemma-4b:scot,4,2,0,6,0.667,76.0,,1.0,3.43,69.24,3.58,0.286,57.0,2571.0,932.0,3503.0
HumanEval/161,hybrid,gemma-4b:few_shot,15,6,0,21,0.714,88.0,,1.0,3.67,44.94,6.0,0.011,62.21,3136.0,562.0,3698.0
HumanEval/162,actor_critic,gemma-4b:zero_shot,2,9,0,11,0.182,83.0,,1.0,2.0,72.09,3.18,0.285,14.65,2733.0,460.0,3193.0
HumanEval/162,actor_critic,gemma-4b:few_shot,12,4,0,16,0.75,89.0,,1.0,2.32,56.95,5.36,0.187,13.94,1098.0,0.0,1098.0
HumanEval/162,actor_critic,gemma-4b:cot,2,9,0,11,0.182,83.0,,1.0,2.08,70.04,3.27,0.259,19.03,4581.0,0.0,4581.0
HumanEval/162,swarm,gemma-4b:zero_shot,2,0,0,2,1.0,67.0,,0.0,2.0,96.16,1.36,0.657,15.99,528.0,0.0,528.0
HumanEval/162,atomic_swarm,gemma-4b:zero_shot,2,0,0,2,1.0,61.0,,0.0,2.0,87.68,2.73,0.432,13.92,3634.0,0.0,3634.0
HumanEval/162,swarm,gemma-4b:scot,2,0,0,2,1.0,67.0,,0.0,2.0,96.16,1.36,0.663,18.68,730.0,0.0,730.0
HumanEval/161,consensus,gemma-4b:few_shot,0,0,0,0,0.0,15.0,,1.0,0.0,100.0,0.05,0.017,110.17,0.0,0.0,0.0
HumanEval/162,swarm,gemma-4b:cot,2,0,0,2,1.0,67.0,,0.0,2.0,96.16,1.36,0.663,20.73,1249.0,0.0,1249.0
HumanEval/162,swarm,gemma-4b:few_shot,2,0,0,2,1.0,67.0,,0.0,2.0,96.16,1.36,0.556,20.11,2124.0,0.0,2124.0
HumanEval/162,atomic_swarm,gemma-4b:cot,2,0,0,2,1.0,56.0,,0.0,2.0,84.65,3.73,0.304,16.06,197.0,0.0,197.0
HumanEval/162,atomic_swarm,gemma-4b:scot,2,0,0,2,1.0,56.0,,0.0,2.0,84.65,3.73,0.304,38.94,671.0,0.0,671.0
HumanEval/162,consensus,gemma-4b:scot,2,8,0,10,0.2,82.0,,1.0,2.0,73.77,3.0,0.285,31.11,3796.0,0.0,3796.0
HumanEval/162,coa,gemma-4b:zero_shot,2,4,0,6,0.333,62.0,,1.0,2.0,76.97,5.09,0.239,35.86,795.0,0.0,795.0
HumanEval/162,atomic_swarm,gemma-4b:few_shot,3,0,0,3,1.0,59.0,,0.0,2.0,84.51,3.73,0.299,44.88,315.0,0.0,315.0
HumanEval/162,coa,gemma-4b:cot,2,4,0,6,0.333,62.0,,1.0,2.0,76.97,5.09,0.24,35.87,652.0,0.0,652.0
HumanEval/162,actor_critic,gemma-4b:scot,3,5,0,8,0.375,80.0,,1.0,2.11,81.03,4.0,0.192,69.79,4533.0,0.0,4533.0
HumanEval/162,coa,gemma-4b:scot,3,4,0,7,0.429,64.0,,1.0,2.0,76.93,5.82,0.201,15.0,539.0,0.0,539.0
HumanEval/162,coa,gemma-4b:few_shot,3,1,0,4,0.75,57.0,,1.0,2.0,79.99,4.55,0.251,13.17,655.0,0.0,655.0
HumanEval/162,consensus,gemma-4b:few_shot,2,4,0,6,0.333,76.0,,1.0,2.0,83.73,2.09,0.433,45.81,1455.0,0.0,1455.0
HumanEval/162,consensus,gemma-4b:zero_shot,2,8,0,10,0.2,82.0,,1.0,2.0,73.77,3.0,0.3,57.03,3225.0,686.0,3911.0
HumanEval/162,consensus,gemma-4b:cot,2,7,0,9,0.222,81.0,,1.0,2.0,75.57,2.82,0.321,53.91,2107.0,0.0,2107.0
HumanEval/162,hybrid,gemma-4b:zero_shot,2,8,0,10,0.2,82.0,,1.0,2.08,71.82,3.09,0.274,22.87,1575.0,0.0,1575.0
HumanEval/162,hybrid,gemma-4b:cot,2,7,0,9,0.222,82.0,,1.0,2.09,73.71,2.91,0.292,55.73,5495.0,3101.0,8596.0
HumanEval/162,hybrid,gemma-4b:scot,2,3,0,5,0.4,75.0,,1.0,2.0,85.36,2.0,0.441,59.88,1902.0,1253.0,3155.0
HumanEval/162,hybrid,gemma-4b:few_shot,11,5,0,16,0.688,90.0,,1.0,3.0,49.78,6.73,0.169,60.09,5035.0,1108.0,6143.0
HumanEval/163,actor_critic,gemma-4b:zero_shot,1,5,0,6,0.167,73.0,,1.0,4.86,65.69,4.36,0.272,12.44,833.0,0.0,833.0
HumanEval/163,actor_critic,gemma-4b:cot,1,5,0,6,0.167,80.0,,1.0,4.43,67.89,4.09,0.291,11.61,2778.0,0.0,2778.0
HumanEval/163,swarm,gemma-4b:zero_shot,2,3,0,5,0.4,94.0,,1.0,2.5,82.13,2.73,0.43,20.31,987.0,0.0,987.0
HumanEval/163,actor_critic,gemma-4b:few_shot,6,7,0,13,0.462,96.0,,1.0,2.21,70.2,4.0,0.307,23.95,2379.0,0.0,2379.0
HumanEval/163,swarm,gemma-4b:few_shot,5,0,0,5,1.0,92.0,,0.0,2.17,77.79,1.91,0.098,17.55,165.0,0.0,165.0
HumanEval/163,swarm,gemma-4b:cot,4,2,0,6,0.667,94.0,,1.0,3.14,72.78,3.73,0.344,25.1,1554.0,174.0,1728.0
HumanEval/163,atomic_swarm,gemma-4b:zero_shot,1,2,0,3,0.333,48.0,,1.0,3.33,75.62,5.82,0.273,17.08,1213.0,0.0,1213.0
HumanEval/163,swarm,gemma-4b:scot,8,2,0,10,0.8,93.0,,1.0,2.27,73.76,3.64,0.347,24.22,1056.0,0.0,1056.0
HumanEval/163,atomic_swarm,gemma-4b:few_shot,1,0,0,1,1.0,75.0,,0.75,3.33,61.98,1.09,0.174,13.65,4225.0,1568.0,5793.0
